,initial_static_margin [calibers],frontal_surface_wind [m/s],lateral_surface_wind [m/s],out_rail_vel [m/s],out_rail_stability [calibers],out_rail_angle_of_attack [deg],out_rail_thrust_to_weight [ratio],burn_out_dynamic_pressure [Pa],burn_out_time [s],burn_out_accel [m/s²],apogee_alt [m],apogee_time [s],max_speed [m/s],max_speed_time [s],max_mach [-],max_mach_time [s],max_dynamic_pressure [Pa],max_dynamic_pressure_time [s],max_acceleration_power_on [m/s²],max_acceleration_power_on_time [s],max_Gs_power_on [G],max_Gs_power_on_time [s],max_acceleration_power_off [m/s²],max_acceleration_power_off_time [s],max_Gs_power_off [G],max_Gs_power_off_time [s],max_stability_margin [calibers],impact_speed [m/s],impact_time [s],impact_x [m],impact_y [m],impact_lat [°],impact_lon [°],impact_radius [m],inclination_deg,heading_deg,case_key
nom_elev_84deg__East__ERA5_2023_0616_15Z,2.941584091052111,4.043675513274354,-0.1355443523246476,29.17236275759205,3.0197414407504835,7.98908881017733,9.473749986197856,46127.1795471042,4.519,32.133571102385105,3537.4120500858244,26.31919396347238,314.7129533495034,4.293855864368248,0.9012614112376497,4.298619399268887,47766.767627161535,4.28432879456697,87.3652993389795,1.5047524665450078,8.908781218762728,1.5047524665450078,19.448060049242752,8.09052788471137,1.9831502143181161,8.09052788471137,4.206464041413016,8.963606120468834,171.2287925008215,1045.1199880250947,174.00654654806326,31.048856050214045,-103.5163127540941,1059.5065207969026,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__East__ERA5_2023_0616_18Z,2.941605767424167,4.763655223563745,-1.112070773335739,29.172318995293217,3.0197400755835027,9.656514283925256,9.473751783301374,45867.23046001175,4.519,31.823179508815382,3548.3526188335118,26.368698428003547,314.8634865450185,4.296218003812754,0.8996102504518576,4.296218003812754,47486.84564383092,4.268519124827808,87.38744181840435,1.5051464094982394,8.911039123289234,1.5051464094982394,18.21008657234673,8.732081053430182,1.856912051755363,8.732081053430182,4.206464041413016,9.403438759519348,171.04224412834492,1055.0318871942295,240.0299060651069,31.049449665450396,-103.51620866238635,1081.9919772356177,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__East__ERA5_2023_0619_15Z,2.9415879241194456,3.3986086013324908,-2.495401268587165,29.172329616187678,3.0197445980034607,8.315383293685672,9.47375053640145,45962.92669729567,4.519,31.834719732463917,3532.049321821012,26.311698059204613,314.9390637375884,4.298207904566625,0.900012111808179,4.298207904566625,47586.779737004625,4.277589140676584,87.40287973248803,1.503127537685574,8.912613352417802,1.503127537685574,15.635531477938397,10.520775082092765,1.5943804946580533,10.520775082092765,4.206464041413016,9.06537930909672,170.6945799962103,1070.9784755497196,240.2097617914131,31.04945126815681,-103.51604130610782,1097.586272122009,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__East__ERA5_2023_0619_18Z,2.9415781177389717,3.483223426675167,-1.5220727345865912,29.17251195203172,3.019722844813605,7.501024227463355,9.4737491054251,45703.61989826957,4.519,31.750555249593315,3551.2933066847863,26.386787689631504,315.19256753296156,4.2990371821436835,0.8982285849788606,4.2990371821436835,47308.525796453105,4.278219425863656,87.4054878264626,1.5115434036990099,8.912879303988886,1.5115434036990099,26.355866721443487,5.657030089754764,2.687550460294136,5.657030089754764,4.206464041413016,8.90099076593975,170.82278085469193,1138.3582908574247,269.0629480638839,31.049710627450402,-103.51533413655513,1169.7240992578827,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__East__ERA5_2024_0616_15Z,2.9415414345490327,1.3065776545957575,0.0972612330903513,29.17262617423637,3.019730828054164,2.57512042877715,9.47374606014893,45750.72453281679,4.519,31.745416268547913,3533.1385334267434,26.324600152466846,315.39768678895905,4.296241736063019,0.9001928823356045,4.304928297780514,47353.991969383416,4.283211893486777,87.42834873293508,1.5065002209015292,8.91521046768622,1.5065002209015292,15.314711400243906,10.799878996102926,1.561665951190662,10.799878996102926,4.206464041413016,8.149004154980563,170.40914930051696,1125.7240251905548,116.5093464634165,31.048339011564877,-103.51546690114186,1131.7371641439356,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__East__ERA5_2024_0616_18Z,2.941565338213927,-0.5213290699929074,3.120940077270987,29.172243772360726,3.0197815751676256,6.184353804238089,9.473749691220744,45691.78950385614,4.519,31.639160879860626,3491.431818006511,26.166137659308422,315.5503916382451,4.295531123177481,0.9003890675007951,4.295531123177481,47286.78284281523,4.276830011762669,87.50595670824765,1.5083820056989863,8.923124278754484,1.5083820056989863,17.340196856747514,9.235176756913777,1.768207987105435,9.235176756913777,4.206464041413016,8.664280109739163,168.97277724079535,1290.1626258830374,-165.6665211613679,31.04580176522619,-103.51374153370166,1300.755548694344,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__East__ERA5_2024_0619_15Z,2.941823647181412,-8.943069534368618,4.121294267980536,29.168198571455484,3.020271510740359,18.094817521109263,9.473785625713662,48061.95539527521,4.519,32.55274086815143,3113.341892835653,24.61631883041928,313.51832804447145,4.3013966124960925,0.9181826133467694,4.3013966124960925,49768.51922424398,4.280727192660494,87.89702015079668,1.5589068254454874,8.963001652021504,1.5589068254454874,13.838058040767173,12.120474670039851,1.411089214029987,12.120474670039851,4.206464041413016,12.683791333558009,160.00845337241637,958.7888522695235,-58.57639650424376,31.046764942077782,-103.51721899661877,960.5765234814625,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__East__ERA5_2024_0619_18Z,2.9418178999512823,-8.375760509384886,4.932677637856675,29.16823142514656,3.0202710603572274,17.929791194648352,9.473784972217661,48266.92637731382,4.519,32.648800699500676,3112.022664652713,24.597506002160497,313.27109362416246,4.287559420595577,0.9201029026796076,4.303284899917786,49990.014081427995,4.266627335253597,87.86002294798394,1.550415942977724,8.959228987267206,1.550415942977724,13.93440234100427,12.07127917453346,1.4209135985279653,12.07127917453346,4.206464041413016,12.578368909337486,160.23616684134734,790.9994188088041,52.83474660405873,31.047766777938854,-103.51897977436442,792.7620014888333,84.0,90.0,nom_elev_84deg__East
nom_elev_84deg__South__ERA5_2022_0616_15Z,2.9416249455043433,-3.0738250085252874,-4.545474720080994,29.170964203642946,3.0199374542218496,10.548179680385617,9.473759362009675,47075.388368782544,4.519,32.32234369373703,3346.608222083899,25.530810245572678,314.34444371520203,4.288886678731693,0.9090425071969092,4.311664558520957,48745.020867230276,4.288886678731693,87.54681827736462,1.5183196477286605,8.927290999206113,1.5183196477286605,14.610200874660226,11.487389197125145,1.489825870675534,11.487389197125145,4.206464041413016,9.667635144258396,166.7633403060182,191.94060826964906,-673.0108705638471,31.041240861487772,-103.52526679743112,699.8462895522347,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2022_0616_18Z,2.9418010695371164,-5.413344330392948,-7.819234670467395,29.169022568206884,3.0201514929248203,17.767473888101797,9.473780403034116,47392.61771588714,4.519,32.21615742476353,3192.9280786475397,24.917781102142026,313.9452159958228,4.30037522943111,0.912015888026204,4.30037522943111,49055.878964285235,4.28016060991399,87.8121391215155,1.5377861019778667,8.954346195848277,1.5377861019778667,14.804606188763493,11.275506574286505,1.509649695743551,11.275506574286505,4.206464041413016,12.457120529746273,161.86706625062658,245.78916107975618,-597.7319417701702,31.04191769351398,-103.52470169860001,646.2938850992082,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2022_0619_15Z,2.9416226481486785,-3.0758121299834253,-4.447053498891889,29.170946361634975,3.019943119763193,10.397356302952163,9.473759235442149,47163.82331950712,4.519,32.369748070532964,3344.076426250209,25.52041735610983,314.25481877978746,4.291012508538517,0.9101326304282912,4.300846600953103,48850.09047594976,4.275012675249154,87.53948660999285,1.5055062562140975,8.926543377197397,1.5055062562140975,15.039619230203236,11.064861066848716,1.5336143566052869,11.064861066848716,4.206464041413016,9.611938551074042,166.91736673212725,161.99097213364337,-725.6000321660428,31.04076803041927,-103.52558109389608,743.4624951752207,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2022_0619_18Z,2.9417887981086785,-6.538572683487637,-6.518514433128593,29.168848976259092,3.0201905471719606,17.213029305903817,9.47378021478557,47923.53158910152,4.519,32.56245222780724,3161.9108644529256,24.78689680603291,313.52887030528274,4.300423224345306,0.9173917241744172,4.300423224345306,49616.8174551167,4.279832980010562,87.7998751315946,1.5341901731625938,8.953095616912464,1.5341901731625938,14.768451803126267,11.273556976041869,1.5059629744230973,11.273556976041869,4.206464041413016,12.222532308742066,161.51067013076258,63.11296713694837,-604.95905349509,31.041852737632126,-103.5266186955571,608.2423061794573,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2023_0616_15Z,2.941584091052111,0.13554435232464784,4.043675513274354,29.171901395006525,3.019811715211394,7.921073296443563,9.47375227349662,46412.24013820086,4.519,32.02095531402499,3452.5235867495066,25.961749120472287,314.80615166357194,4.290669862782848,0.9035293900080612,4.300313882417977,48049.65173161869,4.274743555743669,87.46353247972152,1.5081293082572926,8.918798211389365,1.5081293082572926,15.9624881199067,10.278682000876493,1.627720793533643,10.278682000876493,4.206464041413016,8.963594312854479,169.17635272274694,136.98138414621167,-712.4945974915466,31.04088586615672,-103.5258435385403,725.542866450531,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2023_0616_18Z,2.941605767424167,1.1120707733357393,4.763655223563745,29.171890705891865,3.019805422987638,9.57795260286377,9.473753898498769,46151.88542444585,4.519,31.981412493078206,3466.85788164968,26.02558136007648,314.9379762931776,4.298661366503937,0.9019343544204447,4.298661366503937,47771.02886216912,4.27667559145442,87.4765044796753,1.5103586041568915,8.920120987256128,1.5103586041568915,20.888324186520705,4.389973387318695,2.1300162834934158,4.389973387318695,4.206464041413016,9.403427571692005,169.09218784580992,150.65145337631154,-663.6436768678745,31.0413250890759,-103.52570007965382,680.5283170090036,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2023_0619_15Z,2.9415879241194456,2.4954012685871656,3.3986086013324903,29.17222323974203,3.019760804088189,8.301971469766166,9.473751061553763,46051.05622827846,4.519,31.879232965851045,3508.47794428401,26.197241822653353,314.95411699293464,4.290658754439559,0.9007333820323102,4.300274286406783,47671.50036380265,4.274627066330235,87.42396571794198,1.498656495376039,8.914763524541202,1.498656495376039,13.979609036788952,12.194816535422913,1.4255233985906455,12.194816535422913,4.206464041413016,9.065382817621108,170.32260841656037,151.3024023795065,-683.668122133499,31.041145046761393,-103.52569325166704,700.2103385321834,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2023_0619_18Z,2.9415781177389717,1.5220727345865914,3.483223426675167,29.17228283543324,3.019757810164734,7.476032759354223,9.473750240608815,45889.67444722149,4.519,31.856814072877775,3503.3203535277507,26.176845671990005,315.21586543439804,4.298781124214058,0.8997598227475724,4.298781124214058,47490.136076648705,4.28145031335202,87.45666765246392,1.509139170261828,8.91809819382398,1.509139170261828,21.671881052693852,7.112814185468034,2.2099168475161095,7.112814185468034,4.206464041413016,8.900983484168304,169.76146222836527,213.84234891004579,-649.5749073670682,31.041451573319005,-103.52503695812793,683.8684891616963,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2024_0616_15Z,2.9415414345490327,-0.09726123309035122,1.3065776545957575,29.172462097071367,3.0197559062137307,2.5760967930821157,9.473746881879853,45880.77525291011,4.519,31.912875193740305,3499.292212783733,26.168593248428,315.409686056399,4.29689618157136,0.9012619725381612,4.30648957455554,47481.51490797684,4.282506092095091,87.45698393662259,1.4915541569801607,8.91813044583243,1.4915541569801607,27.348088525597177,5.423028674650724,2.788728926350709,5.423028674650724,4.206464041413016,8.14900097311131,169.629285861906,192.61993753554785,-790.6035663781163,31.040183571098638,-103.52525969107779,813.7299549027274,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2024_0616_18Z,2.941565338213927,-3.120940077270987,-0.5213290699929073,29.17194334992358,3.0198278329473065,6.096250799836192,9.473751187234177,45885.49676625542,4.519,31.706985215316795,3436.198276542749,25.925580107180906,315.6169850965099,4.294523741922971,0.9019495722369212,4.294523741922971,47476.79294238866,4.275800637257054,87.56618934339497,1.512353334168156,8.929266298215493,1.512353334168156,17.419607265033914,9.196659852725633,1.776305595186319,9.196659852725633,4.206464041413016,8.66425073252615,167.51700253882348,368.03487609260446,-1027.5395386853554,31.038053209099502,-103.52341901384374,1091.4610270560336,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2024_0619_15Z,2.941823647181412,-4.121294267980536,-8.943069534368618,29.168780275124035,3.020183281320232,18.4441180386163,9.473782794002517,47801.46082161088,4.519,32.57495743910924,3194.8022342910426,24.95244151725896,313.36360049186897,4.285187727743518,0.9161833587875856,4.300851320521124,49502.006686748486,4.285187727743518,87.76654317565482,1.5292654576429379,8.949696703324257,1.5292654576429379,13.667146920715703,12.36135816527358,1.393661130020517,12.36135816527358,4.206464041413016,12.683791150470732,162.4478497768395,222.67662173148042,-874.7546999567222,31.039426952687254,-103.5249443017807,902.652016539109,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__South__ERA5_2024_0619_18Z,2.9418178999512823,-4.932677637856675,-8.375760509384886,29.16864957971933,3.0202076744264104,18.17859999141605,9.473782936372448,48079.41039199022,4.519,32.646989835293965,3170.102756581143,24.840575144740072,313.1481485220951,4.301646945788433,0.9186624459183289,4.301646945788433,49800.309199372365,4.278336094495138,87.76487026879082,1.53677988411498,8.949526114299054,1.53677988411498,14.227683150434641,11.75663614922042,1.4508199181611092,11.75663614922042,4.206464041413016,12.578341282835192,161.9569666077587,43.97045945250945,-752.5930808422136,31.040525342946108,-103.52681958254644,753.8764796941468,84.0,180.0,nom_elev_84deg__South
nom_elev_84deg__West__ERA5_2022_0616_15Z,2.9416249455043433,4.5454747200809935,-3.073825008525288,29.17187636473689,3.0197991619264655,10.812999006139549,9.473754869433494,46606.03639168642,4.519,32.21095084023284,3498.3448985510795,26.165489347545144,314.12388094847717,4.299990470658214,0.9054087613319605,4.299990470658214,48279.45746149508,4.270937709397995,87.35163352257456,1.5166941922949755,8.907387693307559,1.5166941922949755,14.198023639999448,11.92023969467956,1.4477954897951337,11.92023969467956,4.206464041413016,9.667639569967617,170.94943294945594,-673.5906899941288,149.04203991867905,31.048631862477002,-103.53435013177659,689.8825605201856,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2022_0616_18Z,2.9418010695371164,7.819234670467395,-5.413344330392949,29.170597335129653,3.019912135533388,18.544861298470632,9.47377274587031,46558.92631416105,4.519,32.10748288004641,3444.4793748975053,25.951199693361037,313.54287659959215,4.302198908605311,0.9054247477029985,4.302198908605311,48215.36631104947,4.281617680184505,87.4660221180766,1.5122974860536467,8.919052083848879,1.5122974860536467,14.486395882032777,11.604505516226022,1.4772012748525518,11.604505516226022,4.206464041413016,12.457082498767734,169.10363874226513,-500.4203590222028,141.45921827872297,31.04856377074358,-103.53253275745776,520.0300435166585,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2022_0619_15Z,2.9416226481486785,4.447053498891888,-3.075812129983426,29.1718499087467,3.0198061475118716,10.656028103874458,9.473754783767538,46697.231578307685,4.519,32.38889966897405,3493.7433564737175,26.14606960305214,314.0313371115038,4.29969386329717,0.9064808486668594,4.29969386329717,48379.148303883885,4.282717179492998,87.35284552557368,1.5080036151345544,8.907511283218396,1.5080036151345544,14.994241719097035,11.109595227163842,1.528987138227329,11.109595227163842,4.206464041413016,9.611913599983835,171.00754507985081,-705.5325703542641,91.54396568873166,31.048114871568632,-103.53468531198781,711.4467692559397,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2022_0619_18Z,2.9417887981086785,6.518514433128593,-6.538572683487637,29.17042223204614,3.019951396115221,17.988632829510962,9.473772562338464,47049.18119582903,4.519,32.35049905922315,3410.6796126266145,25.81294965832608,313.17137356773,4.299891610597378,0.9104933360527899,4.299891610597378,48739.5782177644,4.272600130703112,87.45734151569937,1.5122686350177665,8.918166908750631,1.5122686350177665,16.160377615675202,10.083704009492061,1.64789990625496,10.083704009492061,4.206464041413016,12.222228740706385,168.70947938668473,-718.5120082744863,107.63302232711264,31.048259522390076,-103.53482153800715,726.5289901510498,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2023_0616_15Z,2.941584091052111,-4.043675513274354,0.1355443523246481,29.17140725125298,3.01988676769604,7.763347762891571,9.473754724685108,46661.2563213162,4.519,32.066786144017584,3371.1837915887845,25.626657977336528,314.9305040454519,4.297271215716989,0.9054802013497909,4.297271215716989,48300.297843580585,4.279648778734859,87.56481448606404,1.510216641211306,8.929126101784405,1.510216641211306,16.65806638779105,9.750277832112017,1.6986500372493205,9.750277832112017,4.206464041413016,8.963606816431687,166.85541793479993,-700.9814395128467,163.5688469751384,31.04876245878166,-103.53463759955277,719.8122993130077,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2023_0616_18Z,2.941605767424167,-4.763655223563745,1.1120707733357396,29.171200456726687,3.0199104834195745,9.337715223836751,9.473757310462863,46498.94343091831,4.519,32.02553567925473,3352.825487358279,25.55702285784622,315.11401913673336,4.295825302035838,0.9046732879990467,4.295825302035838,48121.21863903116,4.2770861838547765,87.62218562471129,1.5074311317564817,8.934976329807967,1.5074311317564817,20.943951311974427,4.192870367533739,2.1356886716640675,4.192870367533739,4.206464041413016,9.40343894032582,165.8674235771122,-670.5518871521851,209.95933020758991,31.049179579000636,-103.53431828095323,702.6540782665227,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2023_0619_15Z,2.9415879241194456,-3.3986086013324903,2.4954012685871656,29.171531914188694,3.01986613896946,8.11764259899629,9.473754490909801,46402.07338108518,4.519,32.03292705148206,3391.1544800790844,25.713272197776597,315.1262246538138,4.294229139131166,0.9034904521730276,4.294229139131166,48025.607482448846,4.274713448823202,87.56938412437628,1.5061621042883002,8.92959207521185,1.5061621042883002,14.537319788980787,11.571562760001374,1.4823940682068584,11.571562760001374,4.206464041413016,9.065379153887294,167.04739559334848,-694.4982511049717,192.85652447624744,31.049025791705365,-103.53456958051265,720.7783708054243,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2023_0619_18Z,2.9415781177389717,-3.4832234266751665,1.5220727345865916,29.171699641945512,3.0198468722233,7.317823705555197,9.47375313569699,46194.96171527463,4.519,31.84574591935276,3403.7961483867884,25.76645257678182,315.36466777351507,4.290833417014974,0.902196216590791,4.307338807881725,47794.998926714725,4.268341574970486,87.57257406311764,1.5188901042971579,8.929917358437146,1.5188901042971579,23.968998844081224,6.330443876732462,2.4441576730158845,6.330443876732462,4.206464041413016,8.900987758831242,166.99305803047204,-634.722742060812,237.86993419942885,31.049430546508,-103.53394228024872,677.8311477685551,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2024_0616_15Z,2.9415414345490327,-1.3065776545957575,-0.09726123309035115,29.172320942470108,3.0197774609437587,2.5511302569212324,9.473747588894636,45957.880465007904,4.519,31.80719319502282,3474.304688208026,26.058552624104433,315.4483231077022,4.300338924158517,0.9018808266704768,4.300338924158517,47559.17306965201,4.279973170742282,87.48932199698334,1.5109043403867275,8.92142801027704,1.5109043403867275,18.196240994979277,8.745080132155783,1.8555001957833999,8.745080132155783,4.206464041413016,8.148957174143035,168.97148852680576,-697.121290854865,117.14711661516044,31.048345077632643,-103.5345970563134,706.8957073673594,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2024_0616_18Z,2.941565338213927,0.5213290699929071,-3.120940077270987,29.172364481954247,3.019763107750209,6.207232801208068,9.47374909162943,45720.41976383583,4.519,31.690649348658166,3501.7054851182393,26.176607346099114,315.47872188393814,4.292364495879234,0.9006777605111118,4.308734557481747,47304.94132350951,4.271893163156081,87.48030209644797,1.5030776461455322,8.920508236395504,1.5030776461455322,16.170041981112824,10.094211642503595,1.6488853972674486,10.094211642503595,4.206464041413016,8.664279917050093,169.37943730626404,-523.6784893990608,-160.3554230124322,31.04585010836249,-103.5327766876774,547.679670928891,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2024_0619_15Z,2.941823647181412,8.943069534368618,-4.121294267980537,29.170355470003816,3.019944090094457,19.210268107988295,9.473775137260507,46978.11713341638,4.519,32.37987912089306,3443.0971477664134,25.97409254352007,312.9750729575625,4.290234881515947,0.9097343379210641,4.295546262771036,48675.77984013385,4.27961211900577,87.42180086868422,1.518114551213575,8.914542771352522,1.518114551213575,14.90346581709292,11.069270277370114,1.5197305723252,11.069270277370114,4.206464041413016,12.683793546131163,169.4900334672612,-537.0854206308427,-154.78008955714498,31.04590023082642,-103.53291738824588,558.9433112378455,84.0,270.0,nom_elev_84deg__West
nom_elev_84deg__West__ERA5_2024_0619_18Z,2.9418178999512823,8.375760509384884,-4.932677637856676,29.170265336338485,3.0199624419570075,18.96535253912548,9.473775081147,47208.16852349359,4.519,32.56887276707737,3425.5682712665775,25.899869031056088,312.77573349621633,4.296499332180676,0.9118450696230153,4.296499332180676,48924.679501180224,4.2787972005440675,87.41691075349628,1.505653981491799,8.914044118378477,1.505653981491799,14.784026991218214,11.189609079791195,1.5075512016048513,11.189609079791195,4.206464041413016,12.578338465082092,169.26408972299677,-726.4079813403939,-57.2212610816469,31.046777292571292,-103.53490428482573,728.6582381849532,84.0,270.0,nom_elev_84deg__West
max_elev_86deg__North__ERA5_2022_0616_15Z,2.9416249455043433,3.073825008525287,4.545474720080994,29.165750058792096,3.0198595118243032,10.751512519298565,9.4738164093567,46668.13135085142,4.519,32.28930540648402,3480.588474111225,26.10166815320452,314.07745723929986,4.2915380906687695,0.905948437275216,4.301034909155458,48340.53828109322,4.260882212971737,87.37445657606858,1.4974194181428055,8.90971499707531,1.4974194181428055,14.463115343613953,11.620049645362945,1.4748273206052989,11.620049645362945,4.206464041413016,9.667635497510933,170.44704899070817,241.58336014243145,757.8673339533216,31.054106052897566,-103.524745509426,795.4403910861097,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2022_0616_18Z,2.9418010695371164,5.413344330392947,7.819234670467396,29.164157865709985,3.020005284772899,18.333657746161673,9.47384257921229,46729.4464649512,4.519,32.12163926075568,3393.2505502263466,25.75548953706249,313.55090537066224,4.291881004033839,0.9067965620868066,4.309486637406762,48389.04590113608,4.264549158664282,87.53486311138117,1.5150418146801945,8.926071911547897,1.5150418146801945,17.21864637882646,9.337800282883046,1.7558132878023036,9.337800282883046,4.206464041413016,12.457122424884739,167.65083291929463,360.7666746894067,732.1576639023596,31.05387486362499,-103.52349465362113,816.2153137361568,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2022_0619_15Z,2.9416226481486785,3.075812129983425,4.447053498891889,29.16573433882874,3.0198648180124765,10.598350910603168,9.47381625485709,46759.71998313329,4.519,32.36795167789823,3477.1930647916033,26.083984638087603,313.9838065484363,4.293225234441795,0.9070295523703044,4.303830063706589,48447.77826107889,4.277317990544606,87.36554077926505,1.5156138262015115,8.908805838820092,1.5156138262015115,15.184084782590082,10.920974872233986,1.5483457432038548,10.920974872233986,4.206464041413016,9.611938674120456,170.5512173966021,209.37357034744255,702.0877232488444,31.053604537780213,-103.52508357251182,732.6421111953513,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2022_0619_18Z,2.9417887981086785,6.5385726834876365,6.518514433128594,29.164216437390515,3.0200079282425834,17.88504629175664,9.473841089143782,47122.87645500902,4.519,32.377434888766224,3397.4320227248973,25.764216900645426,313.10148665829007,4.296892812656756,0.9111533137315104,4.296892812656756,48816.49058549674,4.278850492822505,87.46545197857256,1.5244032443999675,8.918993945799286,1.5244032443999675,16.28399425209937,9.980333536350827,1.660505295090512,9.980333536350827,4.206464041413016,12.222532584696832,168.34225541600293,152.05685021637095,692.2018149551776,31.053515661171108,-103.52568512717902,708.7063131685549,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2023_0616_15Z,2.941584091052111,-0.13554435232464734,-4.043675513274354,29.165897881414654,3.0198325690418444,7.916551348943022,9.473818937420102,46335.07364119132,4.519,32.000510125088745,3480.96158931834,26.090520423347666,314.6964250060953,4.29633769933268,0.9029682458715614,4.307028993696484,47976.635907216856,4.274955110605072,87.42645751491858,1.505007623603223,8.91501761711885,1.505007623603223,25.59103066109445,5.893889119840803,2.609558887193328,5.893889119840803,4.206464041413016,8.963592427471198,169.89242348450182,125.81342569617577,774.1893249187038,31.05425282397573,-103.52596054793432,784.3456692705618,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2023_0616_18Z,2.941605767424167,-1.1120707733357387,-4.763655223563745,29.165846984616582,3.019853657979249,9.519063058891398,9.473814921448952,46157.485284999435,4.519,31.911357030559632,3463.632989094279,26.022594944893942,314.8855678426532,4.296865937145507,0.902009127390995,4.307577800269891,47781.2215499496,4.275442210896741,87.48387596918582,1.5074730533723624,8.920872669992894,1.5074730533723624,26.989026566892214,5.5191692035699065,2.7521147962752024,5.5191692035699065,4.206464041413016,9.40342751788617,168.9890825081978,147.830839385625,819.4226044543476,31.054659519353006,-103.52572946151798,832.6508042175932,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2023_0619_15Z,2.9415879241194456,-2.495401268587165,-3.3986086013324908,29.165909550157068,3.019850202416433,8.190794244172606,9.473813305793643,46221.96191098261,4.519,31.911506046221266,3457.0995976404165,25.99877766103218,314.95343459040373,4.294913900314604,0.9021475089669427,4.3044462178807885,47846.77992196128,4.28061542396533,87.48888779194422,1.5073169183246973,8.921383733685227,1.5073169183246973,17.47693628141591,9.181882187212938,1.7821515279341988,9.181882187212938,4.206464041413016,9.065386186424682,168.85753278024137,151.55652485317975,805.45078877518,31.054533896579436,-103.52569036119243,819.5854765453888,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2023_0619_18Z,2.9415781177389717,-1.522072734586591,-3.483223426675167,29.16600975914315,3.0198197750097284,7.414174067188131,9.473818194245258,45937.100242628294,4.519,31.80895287450241,3486.466290177198,26.12069147901606,315.1765998235773,4.288363907203048,0.9001995465237601,4.3054623454250605,47542.037865360435,4.288363907203048,87.47213889781797,1.4960109307269034,8.919675821796227,1.4960109307269034,22.256549062776827,6.89064848522088,2.2695363924252248,6.89064848522088,4.206464041413016,8.900993684456623,169.27669596713733,211.95713519938778,854.7168340456193,31.054976844278695,-103.52505642527764,880.6058673225488,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2024_0616_15Z,2.9415414345490327,0.09726123309035138,-1.3065776545957575,29.16649988825248,3.019769767102146,2.5782056144647227,9.473813018233011,45781.72664864287,4.519,31.845004367673887,3535.5351314723675,26.325130479175332,315.2888770277735,4.297346253678684,0.9005224226626614,4.3069398094883065,47385.528402932934,4.282955919964253,87.41404729150273,1.5121114515391598,8.913752126516469,1.5121114515391598,15.308707398718514,10.813285132947218,1.5610537134208435,10.813285132947218,4.206464041413016,8.149001496229122,170.5247360544163,189.13629843005543,738.6744198288335,31.053933496659308,-103.52529596083184,762.5040576241458,86.0,0.0,max_elev_86deg__North
max_elev_86deg__North__ERA5_2024_0616_18Z,2.941565338213927,3.120940077270987,0.5213290699929076,29.166570690937945,3.0197522017473597,6.229517782250604,9.473814728934155,45533.54969941701,4.519,31.707874205921193,3567.6847301741827,26.451402930532407,315.3115196581963,4.30200835374669,0.89925024677057,4.30200835374669,47123.31013261798,4.2817944285590634,87.40223668091326,1.5100700173862396,8.912547779406145,1.5100700173862396,15.607449227679467,10.540033570573994,1.5915169020694597,10.540033570573994,4.206464041413016,8.664269920319963,170.9050834152485,386.6731943941379,450.4128208144476,31.05134165313677,-103.52322286553424,593.6226650128805,86.0,0.0,max_elev_86deg__North
